week_end,pathogen,geography,percent_visits,status,trend_on_date,recent_trend,month,year,age_group,gender,socio_economic_status,air_quality_index,temperature,humidity,mobility_index,mask_compliance,estimated_cost
2023-02-04,RSV,Pennsylvania,0.1,Reporting,Decreasing,No Change,2,2023,65+,Female,High,323,26.734088169323748,44.65340277340834,36.85931616986117,99.37532830198226,518.2511223732032
2023-02-04,RSV,Region 1,0.1,Reporting,Decreasing,No Change,2,2023,0-17,Male,Middle,450,31.9713934390184,10.429591826703566,89.04384422257634,32.07014936682921,1371.006774955611
2023-02-04,RSV,Region 10,0.3,Reporting,Decreasing,Decreasing,2,2023,65+,Male,Low,488,39.02715218237381,12.920055111566198,8.48853668178312,79.19999400646827,1135.22881392109
2023-02-04,RSV,Region 2,0.1,Reporting,Decreasing,Decreasing,2,2023,50-64,Female,Middle,45,1.4598221331190633,37.01949906437043,56.62977729481786,57.41536498492561,152.9316583178569
2023-02-04,RSV,Region 3,0.1,Reporting,Decreasing,No Change,2,2023,0-17,Female,Low,119,3.9323583800423147,52.39368023951663,9.880808476979164,30.510448511155065,304.9782881206485
2023-02-04,RSV,Region 4,0.1,Reporting,Decreasing,Decreasing,2,2023,0-17,Male,Low,179,-5.946294247549519,29.49047597771862,1.7778501701291693,70.2365043512541,591.8665357651523
2023-02-04,RSV,Region 5,0.1,Reporting,Decreasing,Decreasing,2,2023,0-17,Female,Middle,381,-9.260030142548677,4.5710252591028455,76.8122993496316,39.90739262640859,478.2490141846022
2023-02-04,RSV,Region 6,0.1,Reporting,Decreasing,No Change,2,2023,65+,Female,Low,198,4.653370571943746,31.525763673176364,61.20112745775528,47.14341745117011,1090.2696536783596
2023-02-04,RSV,Region 7,0.1,Reporting,Decreasing,Decreasing,2,2023,65+,Male,Low,383,19.057379917930447,84.62198452728356,58.687829411444184,23.919526557030046,1157.6047559717529
2023-02-04,RSV,Region 8,0.3,Reporting,Decreasing,Decreasing,2,2023,18-49,Male,Middle,423,23.393961614878442,73.78687515601507,14.424324137478283,67.45296693136517,767.3710500045
2023-02-04,RSV,Region 9,0.2,Reporting,Decreasing,Decreasing,2,2023,18-49,Male,Low,249,-7.601472115404614,95.01110706042601,64.90710934888953,76.43357421769886,1463.7280735204085
2023-02-04,RSV,Rhode Island,0.1,Reporting,Decreasing,No Change,2,2023,18-49,Female,Low,370,39.598896112561945,26.698185724855193,49.22109374091478,68.43636128971818,499.781593409222
2023-02-04,RSV,South Carolina,0.0,Reporting,Decreasing,No Change,2,2023,50-64,Male,High,376,11.877222672413115,41.89272908101146,42.52970976599806,70.07349927823199,924.919503723282
2023-02-04,RSV,Tennessee,0.1,Reporting,Decreasing,No Change,2,2023,65+,Male,Middle,461,31.35137961625633,8.205117069660329,85.83165477612296,26.012888999929363,406.7031990282577
2023-02-04,RSV,Texas,0.1,Reporting,Decreasing,No Change,2,2023,0-17,Female,Low,201,33.21271875143658,70.44875163952916,20.707384934327067,51.55646524691927,1585.069626885157
2023-02-04,RSV,Utah,0.2,Reporting,Decreasing,Decreasing,2,2023,50-64,Female,Middle,462,-6.555409802802339,15.850002218384674,76.66214981003351,89.9613277549908,1253.3542996410797
2024-05-25,COVID-19,Indiana,0.2,Reporting,No Change,No Change,5,2024,18-49,Male,Middle,147,-1.3769980777596302,86.48344676187705,70.3936806883382,84.17681444468012,1603.212278538236
2023-02-04,RSV,Vermont,0.4,Reporting,Decreasing,No Change,2,2023,65+,Male,High,402,-5.3942785353039895,68.33561548317955,35.043128550277416,71.5392923401649,1024.8184601248345
2023-02-04,RSV,Virginia,0.1,Reporting,Decreasing,No Change,2,2023,18-49,Male,Middle,278,27.979810646686623,87.09563890317557,20.315413404268277,42.90262988355656,1549.156627157107
2023-02-04,RSV,Washington,0.2,Reporting,Decreasing,No Change,2,2023,18-49,Female,High,476,30.75712651941563,9.743700885220186,44.89041509157398,71.9725793578358,1054.64071023411
2023-02-04,RSV,West Virginia,0.1,Reporting,Decreasing,Decreasing,2,2023,18-49,Female,High,48,20.77086924524226,27.58239294362863,46.98597457487716,70.41859938915374,684.1567391784016
2023-02-04,RSV,Wisconsin,0.1,Reporting,Decreasing,Decreasing,2,2023,65+,Female,Middle,53,-2.901115847327464,75.20939359991962,61.08440260363117,1.888417020249178,703.6447331729418
2023-02-04,RSV,Wyoming,0.5,Reporting,Decreasing,No Change,2,2023,50-64,Male,High,412,31.557075726647156,96.50749130019774,60.55636369848535,83.58616292080963,1950.600216537164
2023-02-04,Combined,Alabama,3.3,Reporting,Decreasing,Decreasing,2,2023,18-49,Male,Low,425,16.072314424302323,40.15441925950414,2.8980601712965015,96.32812867701924,257.00566754236337
2023-02-04,Combined,Alaska,3.9,Reporting,Decreasing,Decreasing,2,2023,65+,Male,Low,462,-4.977188835201548,2.9334422788337977,54.09636431332561,55.77249619678781,1590.6986801510936
2023-02-04,Combined,Arizona,2.1,Reporting,Decreasing,Increasing,2,2023,0-17,Male,High,499,-0.08531436712642915,23.456965002528353,38.69552638557509,81.2738617600026,445.65245486206607
2023-02-04,Combined,Arkansas,2.1,Reporting,Decreasing,Decreasing,2,2023,65+,Male,Low,199,-7.426265758066649,11.662329918977187,31.169163987831105,92.78757580535647,282.9343540041395
2023-02-04,Combined,California,1.9,Reporting,Decreasing,Increasing,2,2023,0-17,Male,Middle,228,15.97880348864237,86.29264155294834,43.650416898969844,62.193903261010895,1042.5213697529239
2023-02-04,Combined,Colorado,2.2,Reporting,Decreasing,No Change,2,2023,50-64,Male,Low,300,33.343311925294586,43.371640349920916,69.39185281925344,2.107449889903623,158.96063836772566
2023-02-04,Combined,Connecticut,2.8,Reporting,Decreasing,Decreasing,2,2023,65+,Male,High,164,-3.300756377561483,97.62426616342188,18.35750398139544,70.43523119340972,1169.2187134853552
2023-02-04,Combined,Delaware,3.3,Reporting,Decreasing,Decreasing,2,2023,18-49,Female,Middle,344,2.6581441677639077,31.336687297893995,94.78070514083306,24.963111292950614,1671.6189590102001
2023-02-04,Combined,District of Columbia,2.3,Reporting,Decreasing,No Change,2,2023,0-17,Female,Low,490,6.758718225108833,52.768087150859074,77.07518147924061,60.67982670510772,722.745287612884
2023-02-04,Combined,Florida,3.5,Reporting,Decreasing,Increasing,2,2023,50-64,Female,High,132,18.944763923326956,4.77100347353463,37.40605890130397,12.356462567779513,1951.6824464836245
2023-02-04,Combined,Georgia,2.2,Reporting,Decreasing,No Change,2,2023,18-49,Female,Low,164,10.183991980566283,21.38167949204878,11.069989951533,1.6741287812079286,1859.3008260853687
2023-02-04,Combined,Hawaii,3.5,Reporting,Decreasing,Increasing,2,2023,50-64,Male,Middle,351,11.072602766180704,71.97470137026649,75.00957308027756,99.01463394803625,1656.0106742056919
2023-02-04,Combined,Idaho,2.3,Reporting,Decreasing,No Change,2,2023,18-49,Female,High,156,6.4937380667824165,82.48718830236879,43.161332113000405,51.6374962225506,1304.392147683755
2023-02-04,Combined,Illinois,2.3,Reporting,Decreasing,Decreasing,2,2023,18-49,Female,Middle,433,25.895267552013898,73.51118078353957,0.039304568002507256,93.51270179389132,1896.3591199973089
2023-02-04,Combined,Indiana,2.1,Reporting,Decreasing,Decreasing,2,2023,50-64,Female,Low,250,8.534512141770765,95.60798439001246,1.8689746442972388,25.41669205008383,1817.7777970850047
2023-02-04,Combined,Iowa,3.1,Reporting,Decreasing,Decreasing,2,2023,50-64,Male,Middle,159,29.560531887132363,93.93536394501648,97.30460696564342,20.93140676537757,656.0554497273563
2023-02-04,Combined,Kansas,2.0,Reporting,Decreasing,Decreasing,2,2023,18-49,Female,Middle,483,32.72115840234548,56.31240378650703,83.44645926384703,80.0293769459495,1192.3573983954545
2023-02-04,Combined,Kentucky,2.7,Reporting,Decreasing,Decreasing,2,2023,65+,Male,High,74,14.640579903126913,87.7446173734622,3.32996760919253,8.10726422395691,1715.0273069702944
2023-02-04,Combined,Louisiana,3.2,Reporting,Decreasing,Increasing,2,2023,0-17,Female,High,63,35.428808913631606,42.860153614973825,55.02380166052164,47.41796335208671,927.6637838952712
2023-02-04,Combined,Maine,2.7,Reporting,Decreasing,Decreasing,2,2023,0-17,Female,High,277,-9.83146871619173,89.531040533042,51.65617083595282,81.77613550166708,613.6068997607879
2023-02-04,Combined,Maryland,2.6,Reporting,Decreasing,Decreasing,2,2023,18-49,Female,Middle,282,19.106411144726547,96.01074123374961,94.93348795066052,71.93020725329491,626.1498922215146
2023-02-04,Combined,Massachusetts,3.2,Reporting,Decreasing,Decreasing,2,2023,65+,Male,Low,408,9.961637367584817,39.16247008831564,40.37603216447687,29.828323202093266,630.0016728939705
2023-02-04,Combined,Michigan,2.3,Reporting,Decreasing,Decreasing,2,2023,65+,Male,Low,151,16.13873787339879,86.90325517634281,7.7861312750502005,69.77171351149212,763.6544231225976
2023-02-04,Combined,Minnesota,3.2,Reporting,Decreasing,Decreasing,2,2023,0-17,Male,Middle,468,2.5905497150078602,62.69375327082829,47.995214865121824,2.895316594458719,221.38722969980137
2023-02-04,Combined,Mississippi,2.9,Reporting,Decreasing,Decreasing,2,2023,0-17,Female,High,208,8.593375648042493,77.63255480823467,47.672881240723896,2.158291217401176,1690.8039397222117
2023-02-04,Combined,Montana,3.2,Reporting,Decreasing,No Change,2,2023,50-64,Male,Low,406,19.775482107847573,53.53206018125313,60.29946168797958,83.4677257697465,1904.912622773306
2023-02-04,Combined,National,2.6,Reporting,Decreasing,Decreasing,2,2023,65+,Female,Middle,471,24.90216991336247,29.307058823397615,66.17816963488717,18.454791844805108,560.8158697816787
2023-02-04,Combined,Nebraska,1.5,Reporting,Decreasing,Decreasing,2,2023,50-64,Male,Middle,205,-3.581716645746482,84.4530599839122,17.427259734445045,85.27985405805481,1207.9568106182578
2023-02-04,Combined,Nevada,1.7,Reporting,Decreasing,Increasing,2,2023,18-49,Female,Low,248,2.3973556716343865,23.886731327873655,58.147373271163474,95.00766962048283,664.1359553641433
2023-02-04,Combined,New Jersey,2.9,Reporting,Decreasing,Decreasing,2,2023,18-49,Male,Middle,385,19.783420320371395,88.10811707350452,71.50836608975847,32.984882196071396,704.71046255519
2023-02-04,Combined,New Mexico,2.1,Reporting,Decreasing,No Change,2,2023,0-17,Female,Middle,214,13.708559936654801,46.98005802798549,48.398679123259214,63.05496663114628,1642.0279837473706
2023-02-04,Combined,New York,2.1,Reporting,Decreasing,Decreasing,2,2023,0-17,Male,Low,498,30.241426727509122,90.68059110289158,78.37526489564056,66.40202222303564,822.9220341264346
2023-02-04,Combined,North Carolina,3.8,Reporting,Decreasing,Decreasing,2,2023,50-64,Female,Middle,10,22.605405322121072,19.369921226887953,78.47045745199381,13.486159516906792,105.79426434080322
2023-02-04,Combined,North Dakota,4.9,Reporting,Decreasing,Decreasing,2,2023,65+,Male,Middle,182,17.653055650135634,72.95883679545237,66.53301036577759,61.50828325759814,1847.197139970766
2023-02-04,Combined,Ohio,1.9,Reporting,Decreasing,Decreasing,2,2023,0-17,Male,High,124,3.65669297134553,4.34120530530776,39.4077797088581,14.701867027059478,455.8010127326857
2023-02-04,Combined,Oklahoma,2.6,Reporting,Decreasing,Decreasing,2,2023,0-17,Male,Low,419,13.341817540254418,19.276499426309414,3.30829537259576,80.01860885126513,654.6989415057612
2023-02-04,Combined,Oregon,2.8,Reporting,Decreasing,No Change,2,2023,18-49,Male,Low,293,36.01188509994973,97.43045182831689,20.816960416934084,11.32412065689704,756.0958312242477
2023-02-04,Combined,Pennsylvania,2.2,Reporting,Decreasing,Decreasing,2,2023,50-64,Male,High,328,9.451546742773672,26.545334421300993,72.81201635808225,15.013069263321842,501.0732434390445
2023-02-04,Combined,Region 1,3.0,Reporting,Decreasing,Decreasing,2,2023,0-17,Male,Middle,75,10.609689510752698,76.80220413187308,72.84774044185495,29.87367547506642,1813.5927160292695
2023-02-04,Combined,Region 10,3.0,Reporting,Decreasing,No Change,2,2023,0-17,Female,Middle,127,32.34453061678315,62.57058869655745,1.4298351324847247,93.99877835269255,784.664702449227
2023-02-04,Combined,Region 2,2.4,Reporting,Decreasing,Decreasing,2,2023,18-49,Male,Middle,130,-8.331439681389677,7.081983289381877,62.35445309764513,56.289522499777334,1356.2385909024817
2023-02-04,Combined,Region 3,2.8,Reporting,Decreasing,Decreasing,2,2023,65+,Male,High,491,7.768222953872847,20.513860475315184,61.84328965820287,12.233387308025257,1642.0379372162467
2023-02-04,Combined,Region 4,3.2,Reporting,Decreasing,Increasing,2,2023,65+,Female,Low,381,33.56871750828241,88.38564833833061,7.869545542382983,78.24240464980346,1538.4703388036032
2023-02-04,Combined,Region 5,2.1,Reporting,Decreasing,Decreasing,2,2023,0-17,Male,High,294,39.10392979482731,95.67124741083988,69.43820755562052,62.67057206458047,1992.6684073823662
2023-02-04,Combined,Region 6,2.8,Reporting,Decreasing,Increasing,2,2023,0-17,Female,Low,474,35.109872486582475,44.32555910761785,18.15181337792061,51.055606369481666,1953.5247099754374
2023-02-04,Combined,Region 7,1.2,Reporting,Decreasing,Decreasing,2,2023,0-17,Male,Middle,491,25.742781363733336,19.167783709423404,67.32830417492026,11.09571350184445,1186.947293000495
2023-02-04,Combined,Region 8,2.5,Reporting,Decreasing,No Change,2,2023,50-64,Female,Middle,124,32.78664938933298,2.2922381910685297,44.80297201819642,40.1997075669758,920.5738898480524
2023-02-04,Combined,Region 9,1.9,Reporting,Decreasing,Increasing,2,2023,18-49,Female,Middle,437,3.8625213792664237,31.673363753927532,35.33592105644179,10.332406630097413,963.0440582841867
2023-02-04,Combined,Rhode Island,2.6,Reporting,Decreasing,Decreasing,2,2023,0-17,Female,High,341,33.01303230523225,58.98629140219916,44.84450544429088,53.540071875131524,1803.157268239932
2023-02-04,Combined,South Carolina,3.2,Reporting,Decreasing,No Change,2,2023,65+,Male,High,423,-4.726611905222747,59.87838388486636,53.18132509129615,1.0412904100277731,1251.9600973095553
2023-02-04,Combined,Tennessee,2.9,Reporting,Decreasing,Decreasing,2,2023,65+,Male,Middle,150,32.70609032492525,26.75438180113555,42.39378871588343,48.36488633805357,835.5187046682947
2023-02-04,Combined,Texas,2.9,Reporting,Decreasing,Increasing,2,2023,65+,Female,High,130,18.826384135536433,46.26220322482906,94.35091948674533,57.394418790295944,1133.0570986997282
2023-02-04,Combined,Utah,2.2,Reporting,Decreasing,No Change,2,2023,50-64,Male,High,194,5.28672756298119,56.59800167569804,23.664971624261955,16.297038233349515,1505.6490588040353
2023-02-04,Combined,Vermont,4.2,Reporting,Decreasing,Decreasing,2,2023,0-17,Female,Middle,131,8.852918880102688,90.76114040226958,95.48982862029683,65.32377922845191,415.0161853505769
2023-02-04,Combined,Virginia,3.5,Reporting,Decreasing,Decreasing,2,2023,65+,Female,Middle,186,34.956011894481065,47.65924594146919,78.28448299439434,29.42291229111993,456.2593931207949
2023-02-04,Combined,Washington,3.2,Reporting,Decreasing,No Change,2,2023,18-49,Male,Middle,346,10.401810954307425,83.16702030396863,56.99028691941233,94.5840682210187,335.31689166367556
2023-02-04,Combined,West Virginia,3.0,Reporting,Decreasing,Decreasing,2,2023,18-49,Male,High,82,36.57285606528393,49.25805584393641,76.48094038847776,3.0537440650344694,1249.8823365355156
2023-02-04,Combined,Wisconsin,1.9,Reporting,Decreasing,Decreasing,2,2023,0-17,Male,High,271,39.33185326417462,37.92191365073364,92.79377034027738,49.291878578319036,1114.0339978027996
2023-02-04,Combined,Wyoming,2.3,Reporting,Decreasing,No Change,2,2023,0-17,Male,Low,234,8.237507821661307,68.61922237552048,70.97466994482764,25.064404333739066,1930.250743409902
2023-02-11,COVID-19,Alabama,2.6,Reporting,Decreasing,No Change,2,2023,0-17,Male,High,174,3.983202916555154,49.72535408986886,25.14042745747771,94.74731956934352,1327.0061682718242
2023-02-11,COVID-19,Alaska,2.5,Reporting,No Change,Increasing,2,2023,50-64,Female,High,12,35.233962483816626,81.34183360932457,12.646132049103109,79.72638143467098,785.3018687965864
2023-02-11,COVID-19,Arizona,1.7,Reporting,Decreasing,Increasing,2,2023,18-49,Male,Middle,32,27.197932658431867,72.38027301022859,0.8405890085178336,88.55172944326657,1174.9019363027467
2023-02-11,COVID-19,Arkansas,1.1,Reporting,Decreasing,No Change,2,2023,65+,Female,Middle,215,39.71470727518088,77.27706350269744,48.67376927108504,97.56532972046335,1881.4641391871544
2023-02-11,COVID-19,California,1.6,Reporting,No Change,Increasing,2,2023,50-64,Male,High,89,12.477339195788463,35.888707718959445,49.147519437458676,46.02536316871693,789.8531367391925
2023-02-11,COVID-19,Colorado,1.8,Reporting,Increasing,Increasing,2,2023,0-17,Male,Low,281,24.464578251589963,85.61035700971956,55.80262990449104,77.18376993430856,444.3390407416869
2023-02-11,COVID-19,Connecticut,2.2,Reporting,Decreasing,Increasing,2,2023,18-49,Female,Low,131,-8.91922168780874,85.06451411848407,69.21606771762812,73.82275551165579,853.0209540067918
2023-02-11,COVID-19,Delaware,2.5,Reporting,No Change,No Change,2,2023,65+,Female,Low,159,-9.007257785987656,80.56658890242562,5.579277832398422,90.57603169833403,674.288538487416
2023-02-11,COVID-19,District of Columbia,1.9,Reporting,Decreasing,No Change,2,2023,50-64,Female,Middle,245,-2.134208389625149,88.60738929466126,61.39734488415171,0.1722578269537256,170.79112571951356
2023-02-11,COVID-19,Florida,1.9,Reporting,Decreasing,Increasing,2,2023,0-17,Female,Low,415,8.96320046361556,66.60233648645234,28.048703687976897,22.334478800016065,1156.3292566467549
2023-02-11,COVID-19,Georgia,1.2,Reporting,Decreasing,Increasing,2,2023,50-64,Male,Middle,243,0.8624442264434347,61.70924650927868,72.46403665024275,32.73420693601897,296.6192690762
2023-02-11,COVID-19,Hawaii,1.8,Reporting,Decreasing,Increasing,2,2023,0-17,Male,Middle,344,0.45189684609196235,44.11274233172448,83.14804267236235,20.118410941135355,508.68437439519
2023-02-11,COVID-19,Idaho,2.0,Reporting,Increasing,No Change,2,2023,65+,Female,High,350,0.025398521547106867,79.87736770463457,12.713055475091195,24.35094379631988,879.7973253615918
2023-02-11,COVID-19,Illinois,2.1,Reporting,Decreasing,No Change,2,2023,50-64,Male,Middle,10,31.268791883060004,77.97658554076355,45.75618528631891,73.30653488095705,537.9043362526768
2023-02-11,COVID-19,Indiana,1.9,Reporting,Decreasing,No Change,2,2023,50-64,Male,High,318,34.519391405402416,49.56774734795327,19.441087777721656,49.08148843744718,117.9335565967742
2023-02-11,COVID-19,Iowa,2.5,Reporting,No Change,Decreasing,2,2023,65+,Female,High,408,19.294141537820035,75.81097678426063,67.8072517192732,25.321797237297837,1544.9125621969647
2023-02-11,COVID-19,Kansas,1.7,Reporting,No Change,No Change,2,2023,18-49,Male,Middle,90,-7.904342487615498,13.30082451574468,83.93596760473412,29.14664125090296,258.540758674945
2023-02-11,COVID-19,Kentucky,2.2,Reporting,No Change,No Change,2,2023,18-49,Female,Low,9,5.309218952272669,57.87596599343367,52.659662550999855,67.34106573043637,1785.1733575835478
2023-02-11,COVID-19,Louisiana,2.6,Reporting,Decreasing,Increasing,2,2023,65+,Female,High,129,39.71744211900956,94.82085763738854,64.33228620123442,15.04650834421939,563.4888868252006
